ean;categorie;rayon;libelle_produit;prix
2648989978011;Charcuterie & Plats Traiteur;saucissons;chorizo piquant 100% nat200g;4.99
9428031705722;Charcuterie & Plats Traiteur;saucissons;saucisson rustique (serrano);7.99
3763480160013;Charcuterie & Plats Traiteur;saucissons;saucisson carre de filet;7.99
6613333682972;Charcuterie & Plats Traiteur;saucissons;jambon baiona 650grs;11.99
3527670657337;Charcuterie & Plats Traiteur;saucissons;fuet poivre noir 160 g;4.19
537546615740;Charcuterie & Plats Traiteur;saucissons;fuet fines herbes 160 g;4.19
5577094175901;Charcuterie & Plats Traiteur;saucissons;saucisson pages 300 g;7.29
9767526659404;Charcuterie & Plats Traiteur;saucissons;saucisson pages p noir 300 g;7.49
6536778187080;Charcuterie & Plats Traiteur;saucissons;fuet extra nature 180grs;4.19
8390918417125;Charcuterie & Plats Traiteur;saucissons;espetac extra 160g;2.19
1066271792084;Charcuterie & Plats Traiteur;saucissons;espetac extra 300g;4.29
5187251215767;Produits Laitiers & CrËmerie;compotes;andros pomme nature 8x100g;1.67
3452881970241;Produits Laitiers & CrËmerie;compotes;andros pomme/cassis 4x100g;1.34
4915698772799;Produits Laitiers & CrËmerie;compotes;andros pomme allege 4x100g;1.69
9089201232910;Produits Laitiers & CrËmerie;compotes;andros pomme poire 4x100g;1.27
3701558818650;Produits Laitiers & CrËmerie;compotes;andros pomme rhubarbe 4x100g;1.24
6823570068248;Produits Laitiers & CrËmerie;compotes;andros pomme fraise 4x100g;1.24
9528477271893;Produits Laitiers & CrËmerie;compotes;andros pomme abricot 4x100g;1.26
4097595507332;Produits Laitiers & CrËmerie;compotes;andros pomme chataigne 4x100g;1.35
1947259538315;Produits Laitiers & CrËmerie;compotes;andros pomme framboise 4x100g;1.33
2194009490173;Produits Laitiers & CrËmerie;compotes;andros pomme morceaux 4x100g;1.64
8348682538076;Produits Laitiers & CrËmerie;compotes;andros pomme peche 4x100g;1.33
7639433626812;Produits Laitiers & CrËmerie;compotes;andros dessert panache 12x100g;3.49
640186253229;Produits Laitiers & CrËmerie;compotes;c&a mousse framboise 4x48g;1.97
513169394440;Produits Laitiers & CrËmerie;compotes;c&a mousse abricot 4x48g;1.97
6056803256276;Produits Laitiers & CrËmerie;compotes;c&a mousse citron 4x48g;1.97
5397599487853;Produits Laitiers & CrËmerie;compotes;mousse de mangue passion 4x48g;2.09
5482627252212;Produits Laitiers & CrËmerie;compotes;mousse de fraise 4x48g c&a;2.09
8205262762081;Produits Laitiers & CrËmerie;compotes;c&a ssa pomme pruneaux 4x100g;1.77
5088870303342;Produits Laitiers & CrËmerie;compotes;c&a ssa pomme fraise 4x100g;1.80
2416788953472;Produits Laitiers & CrËmerie;compotes;c&a ssa pomme poire 4x100g;1.72
6972586613464;Produits Laitiers & CrËmerie;compotes;c&a ssa pom pink lady 4x97g;1.72
5961335763563;Produits Laitiers & CrËmerie;compotes;c&a ssa pomme mangue 4x100g;1.73
5354355884197;Produits Laitiers & CrËmerie;compotes;c&a ssa pomme abricot 4x100g;1.66
4684636569767;Produits Laitiers & CrËmerie;compotes;ssa p/cerise 4x97g;1.80
7742108402529;Produits Laitiers & CrËmerie;compotes;c&a ssa pomme mirabelle 4x100g;1.72
8370749994890;Produits Laitiers & CrËmerie;compotes;c&a ssa pom bana vanil 4x100g;1.79
8361009738368;Produits Laitiers & CrËmerie;compotes;c&a ssa pomme kiwi 4x100g;1.81
7897682028602;Produits Laitiers & CrËmerie;compotes;c&a ssa pomme mure 4x100g;1.90
6123839500000;Produits Laitiers & CrËmerie;compotes;c&a ssa pom/myrtille 4x100g;1.81
6159610495433;Produits Laitiers & CrËmerie;compotes;andros pom/peche vigne 4x100g;1.63
8131662486593;Produits Laitiers & CrËmerie;compotes;andros pommes quetsches 4x100g;1.73
4764569172555;Produits Laitiers & CrËmerie;compotes;andros frai/fr.des bois 4x100g;1.85
780549445510;Produits Laitiers & CrËmerie;compotes;andros delice framboise 4x100g;2.25
7272949135553;Produits Laitiers & CrËmerie;compotes;andros veloute fraise 4x97g;2.14
2635268931754;Produits Laitiers & CrËmerie;compotes;andros veloute abricot 4x97g;2.23
2143315633985;Produits Laitiers & CrËmerie;compotes;andros delice fraise 4x100g;2.39
4641566710983;Produits Laitiers & CrËmerie;compotes;andros abricot veloute 4x90g;2.53
3702689524280;Produits Laitiers & CrËmerie;compotes;andros fraise veloute 4x90g;2.53
7759109232133;Produits Laitiers & CrËmerie;sante;danacol a boire nature 4x100g;2.62
1358238547172;Produits Laitiers & CrËmerie;sante;activia cereales noix 4x125g;1.87
5454568373754;Produits Laitiers & CrËmerie;sante;activia nature 0% 8x125g;2.88
1687305302152;Produits Laitiers & CrËmerie;sante;danacol nature 4x125g;2.28
4006183358696;Produits Laitiers & CrËmerie;sante;activia brasse nature 8x125g;2.60
4923251621995;Produits Laitiers & CrËmerie;sante;actimel multifruits 6x100g;2.76
7615544612392;Produits Laitiers & CrËmerie;sante;actimel gout fraise 10x100g;3.69
9063538820448;Produits Laitiers & CrËmerie;sante;actimel gout fraise 6x100g;2.76
3195185179522;Produits Laitiers & CrËmerie;sante;actimel nature 0% 10x100 gr;3.69
3043082923419;Produits Laitiers & CrËmerie;sante;actimel nature 0% 6x100g;2.84
7980015765033;Produits Laitiers & CrËmerie;sante;actimel nature 6x100g;2.76
697638926310;Produits Laitiers & CrËmerie;sante;actimel nature 10x100g;3.64
2927271088361;Produits Laitiers & CrËmerie;sante;activia fruits 0% 12x125g;4.15
4212811036597;Produits Laitiers & CrËmerie;sante;activia fruits panache 16x125g;4.98
2945581739717;Produits Laitiers & CrËmerie;sante;activia cerise 4x125g;1.86
6965988115047;Produits Laitiers & CrËmerie;sante;activia fraise 4x125g;1.86
2887427778775;Produits Laitiers & CrËmerie;sante;activia figues 4x125g;1.86
6233361089209;Produits Laitiers & CrËmerie;sante;activia mure/framboise 4x125g;1.86
6540594916822;Produits Laitiers & CrËmerie;sante;activia pruneaux 4x125g;1.86
5652095554915;Produits Laitiers & CrËmerie;sante;activia abricot 4x125g;1.86
9848999548212;Produits Laitiers & CrËmerie;sante;activia rhubarbe 4x125g;1.86
8283063948948;Produits Laitiers & CrËmerie;sante;activia ananas 4x125g;1.86
3667606965625;Produits Laitiers & CrËmerie;sante;activia mangue 4x125g;1.86
1709771834066;Produits Laitiers & CrËmerie;sante;activia fruits kiwi 4x125g;1.96
6312977795884;Produits Laitiers & CrËmerie;sante;activia abr/fr/man/kiwi 8x125g;3.24
19904684036;Produits Laitiers & CrËmerie;sante;activia cramb/rhub/figu 8x125g;3.25
5771872175410;Produits Laitiers & CrËmerie;sante;activia poire 4x125g;1.99
8073263908960;Produits Laitiers & CrËmerie;sante;activia lit myrt/acai 4x125g;2.13
8766883362113;Produits Laitiers & CrËmerie;sante;activia nature 4x125g;1.33
6537925525812;Produits Laitiers & CrËmerie;sante;activia nature 16x125g;3.92
3771659305374;Produits Laitiers & CrËmerie;sante;activia nature 12x125g;3.17
7843543475217;Produits Laitiers & CrËmerie;sante;activia yrt sav citron 4x125g;1.60
2853403640099;Produits Laitiers & CrËmerie;sante;activia yrt saveur coco 4x125g;1.60
9749347712852;Produits Laitiers & CrËmerie;sante;activia saveur peche 4x125g;1.60
5163989960808;Produits Laitiers & CrËmerie;sante;activia yrt vanille 4x125g;1.60
9832903322000;Produits Laitiers & CrËmerie;sante;activia vanille 12x125g;3.62
536435602312;Produits Laitiers & CrËmerie;sante;activia fromg blc vanil.4x125g;1.82
8845918352705;Produits Laitiers & CrËmerie;sante;activia frmg blc peche 4x125g;1.72
5361913250329;Produits Laitiers & CrËmerie;sante;activia frmg blc fraise 4x125g;1.76
4921293350886;Produits Laitiers & CrËmerie;sante;activia muesli 4x125g;1.86
9884149874385;Produits Laitiers & CrËmerie;sante;sojasun nature 6x100g;1.75
2654545407053;Produits Laitiers & CrËmerie;sante;sojasun nature 12x100g;3.15
1048860694657;Produits Laitiers & CrËmerie;sante;sojasun velours abricot 2x100g;1.42
7400908832485;Produits Laitiers & CrËmerie;sante;sojasun velours framb. 2x100g;1.42
1450083047759;Produits Laitiers & CrËmerie;sante;sojasun framb./passion 4x100g;1.71
6261582008320;Produits Laitiers & CrËmerie;sante;sojasun figues 4x100g;1.87
1192780725889;Produits Laitiers & CrËmerie;sante;sojasun citron 4x100g;1.71
1530019637128;Produits Laitiers & CrËmerie;sante;sojasun myrtilles 4x100g;1.87
1567003056840;Produits Laitiers & CrËmerie;sante;sojasun pomme poire 4x100g;1.87
1870891151177;Produits Laitiers & CrËmerie;sante;sojasun mandar cit vert 4x100g;1.87
9827893778419;Produits Laitiers & CrËmerie;sante;sojasun plaisir noi/ama.4x100g;1.76
5909931277012;Produits Laitiers & CrËmerie;sante;sojasun plaisir choco 4x100g;1.53
7003322688943;Produits Laitiers & CrËmerie;sante;sojasun plaisir vanille 4x100g;1.53
4474505382658;Produits Laitiers & CrËmerie;sante;vrai fromage blanc vache 500g;2.22
4055799345285;Produits Laitiers & CrËmerie;sante;vrai yrt brasse nature 500g;2.54
1716025065660;Produits Laitiers & CrËmerie;sante;vrai yaourt nature 4x125g;1.69
9535849367958;Produits Laitiers & CrËmerie;sante;vrai brasse abricot 4x100g;2.01
3680849811435;Produits Laitiers & CrËmerie;sante;vrai brasse framboise 4x100g;2.01
8237896288233;Produits Laitiers & CrËmerie;sante;vrai yrt brebis nature 2x125g;1.62
9828555139334;Produits Laitiers & CrËmerie;sante;vrai yt brebis myrtille 2x125g;2.34
3687272121050;Produits Laitiers & CrËmerie;sante;vrai yrt brebis chataig 2x125g;2.26
6372338512419;Produits Laitiers & CrËmerie;sante;vrai y.lait chevre nat.2x125g;1.85
8781309735225;Produits Laitiers & CrËmerie;sante;vrai fromage blanc brebis 400g;2.51
8942486706466;Produits Laitiers & CrËmerie;sante;vrai fromage blanc chevre 400g;3.22
7935328587371;Produits Laitiers & CrËmerie;sante;st hub.soja morc.abric.4x100g;1.97
8903388930125;Produits Laitiers & CrËmerie;sante;st hub.soja choco.noir 4x100g;1.65
5329892376491;Produits Laitiers & CrËmerie;sante;st hub.soja morc.fraise 4x100g;1.95
9287780869852;Produits Laitiers & CrËmerie;sante;st hubert soja.nature 4x100g;1.53
8009011711384;Produits Laitiers & CrËmerie;sante;lpps panache fruits rouges 6x1;2.75
3399069562002;Produits Laitiers & CrËmerie;sante;m.morin mous.cho.noir bio 100g;2.10
1445262845650;Produits Laitiers & CrËmerie;sante;vrai flan caramel 4x125g;2.52
4918854476665;Produits Laitiers & CrËmerie;sante;les 2 vaches creme caram.4x95g;2.07
2368235977602;Produits Laitiers & CrËmerie;sante;les2vach.yab peche/frai.6x100g;3.12
5415198123097;Produits Laitiers & CrËmerie;sante;les 2 vaches vanille 115x4;1.80
4239225125007;Produits Laitiers & CrËmerie;sante;les 2 vaches framboise 115x4;2.28
7529133298798;Produits Laitiers & CrËmerie;sante;les 2 vaches p'tits miam natur;1.74
6276609194300;Produits Laitiers & CrËmerie;sante;les 2 vaches p'tits miam vanil;1.95
6057130560681;Produits Laitiers & CrËmerie;sante;les 2 vaches citron 4x115g;2.12
9296690520890;Produits Laitiers & CrËmerie;sante;les 2 vaches nature 0% 4x115g;1.68
7093682731420;Produits Laitiers & CrËmerie;sante;les 2 vaches flan bio 4x100g;2.05
5318942656559;Produits Laitiers & CrËmerie;sante;les 2 vaches creme choco 4x95g;1.99
7844247974294;Produits Laitiers & CrËmerie;sante;les 2 vaches myrtillle 4x115g;2.28
7453538545212;Produits Laitiers & CrËmerie;sante;les 2 vaches nature 4x115g;1.68
2989610427536;Produits Laitiers & CrËmerie;sante;life juice 100%grenade 6x120ml;5.98
199133234154;Produits Laitiers & CrËmerie;sante;yakult 7x65ml;3.85
2634091342;Produits Laitiers & CrËmerie;nature;yt a la grecque citron  4 x 10;2.44
6585158407391;Produits Laitiers & CrËmerie;nature;yt a la grecque coco  4 x 100g;2.44
7105986379271;Produits Laitiers & CrËmerie;nature;sveltesse f&f choco noir 4x125;1.58
1351162798585;Produits Laitiers & CrËmerie;nature;nestle yaourt grecque 4x150g;2.23
5491861143553;Produits Laitiers & CrËmerie;nature;sveltesse f&f vanill.0% 8x125g;2.67
847972723189;Produits Laitiers & CrËmerie;nature;gervais petit suisse 40% 6x60g;1.37
5772282233980;Produits Laitiers & CrËmerie;nature;gervais petit suisse 40% 12x60;2.37
7931744759702;Produits Laitiers & CrËmerie;nature;jockey cottage cheese 2x200g;3.93
7578649396601;Produits Laitiers & CrËmerie;nature;jockey from.blanc 3.3% 8x90g;2.22
2067024787821;Produits Laitiers & CrËmerie;nature;taillef.from blc vanil 4x120g;2.12
5803567996189;Produits Laitiers & CrËmerie;nature;taillefine fromage blanc 850g;2.26
7566613503238;Produits Laitiers & CrËmerie;nature;gervais petit suisse 20% 6x60g;1.35
1137191912791;Produits Laitiers & CrËmerie;nature;jockey fromage blanc 3.4% 1kg;2.28
8372780688106;Produits Laitiers & CrËmerie;nature;taillefine nature 0% 12x125g;2.51
9709654578290;Produits Laitiers & CrËmerie;nature;jockey stracciatella 4x120g;2.19
7333042075122;Produits Laitiers & CrËmerie;nature;taillef.from blc coco 4x120g;2.19
8125830623660;Produits Laitiers & CrËmerie;nature;taillef.from.blanc 0% 8x100ggr;2.38
5054862892214;Produits Laitiers & CrËmerie;nature;danio myrtille 150g;1.02
6079046519437;Produits Laitiers & CrËmerie;nature;danio peche 150g;1.01
6486758557735;Produits Laitiers & CrËmerie;nature;danio 0% passion 150g;1.02
9297911124060;Produits Laitiers & CrËmerie;nature;danio framboise 150g;1.02
6778155291726;Produits Laitiers & CrËmerie;nature;danio 0% cerise 150g;1.01
3526210364372;Produits Laitiers & CrËmerie;nature;taillef.fond chocolat 4x125g;1.65
4555356555938;Produits Laitiers & CrËmerie;nature;taillef.fondant vanille 4x125g;1.65
8707097977240;Produits Laitiers & CrËmerie;nature;taillef.fondant cafe 4x125g;1.65
2507444257479;Produits Laitiers & CrËmerie;nature;taillef.fondant caramel 4x125g;1.65
4508713864815;Produits Laitiers & CrËmerie;nature;danone nature 4x125g;0.92
1653320251997;Produits Laitiers & CrËmerie;nature;danone nature 12x125g;2.22
619704156937;Produits Laitiers & CrËmerie;nature;danone nature 16x125g;2.55
8111576644928;Produits Laitiers & CrËmerie;nature;taillef.mousse chocolat 4x60g;2.04
9968396763680;Produits Laitiers & CrËmerie;nature;veloute nature 16x125g;3.65
3785415760785;Produits Laitiers & CrËmerie;nature;veloute nature 4x125g;1.35
3003319061062;Produits Laitiers & CrËmerie;nature;veloute nature 8x125g;2.15
9575227480847;Produits Laitiers & CrËmerie;nature;taillefine yog fr.rouge 8x125g;2.70
767096115469;Produits Laitiers & CrËmerie;nature;taillefine yog fr.jaune 8x125g;2.73
3060608992228;Produits Laitiers & CrËmerie;nature;taillefine fruits 16x125g;4.35
7842698504309;Produits Laitiers & CrËmerie;nature;taillefine plus 0% citron 145g;1.00
7530273773696;Produits Laitiers & CrËmerie;nature;taillefine plus 0% ananas 145g;1.00
1744422519212;Produits Laitiers & CrËmerie;nature;taillefine plus 0% framb.145g;1.01
247507976572;Produits Laitiers & CrËmerie;nature;taillef.plus 0% sav.vanil.145g;1.01
1620780875366;Produits Laitiers & CrËmerie;nature;taillef.plus 0% frts rges 145g;1.00
4726872809854;Produits Laitiers & CrËmerie;nature;danio kiwi 150g;1.00
8781924513161;Produits Laitiers & CrËmerie;nature;danio poire 150g;1.00
1041596402965;Produits Laitiers & CrËmerie;nature;danio fraise 150g;0.99
9445372817319;Produits Laitiers & CrËmerie;nature;taillefine pruneaux 0% 4x125g;1.54
8665102495987;Produits Laitiers & CrËmerie;nature;taillefine ananas 0% 4x125g;1.54
1303182334136;Produits Laitiers & CrËmerie;nature;taillef.pamplemousse 0% 4x125g;1.58
7325805227028;Produits Laitiers & CrËmerie;nature;taillefine brass.nature 8x125g;2.25
2228683542576;Produits Laitiers & CrËmerie;nature;danio vanille 150g;1.05
2065317442917;Produits Laitiers & CrËmerie;nature;danio fruits;0.97
8073829924303;Produits Laitiers & CrËmerie;nature;m.nova y.nature sucre 4x125 gr;0.90
956350570083;Produits Laitiers & CrËmerie;nature;rians faisselle 6% 1kg;3.09
6798900379837;Produits Laitiers & CrËmerie;nature;rians faisselle 6% 500g;2.25
6315468306312;Produits Laitiers & CrËmerie;nature;rians faisselle 0% 1kg;3.09
756589373738;Produits Laitiers & CrËmerie;nature;rians faisselle 6% 4x100g;2.25
832122930557;Produits Laitiers & CrËmerie;nature;rians faisselle 0% 4x100g;2.29
3038183383526;Produits Laitiers & CrËmerie;nature;rians faiss.framboise 2x120g;2.09
4145440748350;Produits Laitiers & CrËmerie;nature;rians faiss.0% fr.rouge 2x100g;2.17
3555003649515;Produits Laitiers & CrËmerie;nature;rians faiss. mure myrt. 2x120g;2.12
4092015258644;Produits Laitiers & CrËmerie;nature;rians yrt lait chevre 2x120g;1.62
6838055678479;Produits Laitiers & CrËmerie;nature;rians coulis fraises 170g;3.45
1664036935002;Produits Laitiers & CrËmerie;nature;rians coulis framboise 170g;3.47
4283794953005;Produits Laitiers & CrËmerie;nature;fr.blanc battu nat.0% 500g;2.07
5995098050061;Produits Laitiers & CrËmerie;nature;bibeleskaes nature 1kg;2.88
8886359721051;Produits Laitiers & CrËmerie;nature;bibeleskaes nature 40% 500 gr;1.98
9337007452763;Produits Laitiers & CrËmerie;nature;fromage blanc vanille 4x125g;2.97
290725871203;Produits Laitiers & CrËmerie;nature;fr.blanc battu nature 20% 250g;1.27
370026215468;Produits Laitiers & CrËmerie;nature;bibeleskaes fin.herbes 2x125gr;2.04
2378972080739;Produits Laitiers & CrËmerie;nature;bibeleskaes rhubarbe 4x125g;2.85
9589938502943;Produits Laitiers & CrËmerie;nature;bibeleskaes fraise 4x125g;2.85
7661619521405;Produits Laitiers & CrËmerie;nature;bibeleskaes quetsches 4x125g;2.85
809852761280;Produits Laitiers & CrËmerie;nature;bibeleskaes myrtille 4x125 gr;2.86
356170524944;Produits Laitiers & CrËmerie;nature;bibelskaes mirabelle 4x125g;2.85
5482118887068;Produits Laitiers & CrËmerie;nature;y.nature pot carton 4x125 gr;1.82
4209150386591;Produits Laitiers & CrËmerie;nature;y.vanille pot carton 4x125g;2.00
1419178964016;Produits Laitiers & CrËmerie;nature;y.citron pot carton 4x125g;2.00
4542065906807;Produits Laitiers & CrËmerie;nature;brasse nature savoie 6x125g;2.45
8299013491057;Produits Laitiers & CrËmerie;nature;f.frais nat.sucre 40% 4x100 gr;1.75
6966943392259;Produits Laitiers & CrËmerie;nature;malo fro.frais nat.0% 4x100g;1.51
6713414153056;Produits Laitiers & CrËmerie;nature;malo fro.frais nat.20% 4x100g;1.49
3638565610009;Produits Laitiers & CrËmerie;nature;malo yaourt nature 4x125g;1.57
7984320913143;Produits Laitiers & CrËmerie;nature;y.nature sucre 4x125 gr malo;1.62
1007834329854;Produits Laitiers & CrËmerie;nature;y.nature maigre 4x125 gr malo;1.62
988005103945;Produits Laitiers & CrËmerie;nature;pt basque yt grec brebis 2x150;2.35
1124108620268;Produits Laitiers & CrËmerie;nature;pt basque from blanc 0% 4x80g;2.75
5598221973354;Produits Laitiers & CrËmerie;nature;yaourt brebis vanille 2x125g;1.64
6692175214100;Produits Laitiers & CrËmerie;nature;pt basque yrt nature 0% 2x125g;1.58
